"[[2, 4, 1], [3, 6, 2]]",2,2,10_medium_pruned
"[[4, 2, 1], [3, 8, 2]]",2,2,10_medium_pruned
"[[6, 8, 1], [7, 6, 2]]",2,2,10_medium_pruned
"[[7, 7, 1], [8, 0, 2]]",2,1,10_medium_pruned
"[[0, 8, 1], [5, 4, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [5, 1, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [0, 6, 2]]",2,1,10_medium_pruned
"[[7, 1, 1], [2, 6, 2]]",2,4,10_medium_pruned
"[[5, 0, 1], [4, 3, 2]]",2,3,10_medium_pruned
"[[7, 3, 1], [0, 6, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [5, 1, 2]]",2,1,10_medium_pruned
"[[6, 7, 1], [9, 8, 2]]",2,1,10_medium_pruned
"[[2, 3, 1], [7, 1, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [3, 8, 1]]",3,1,10_medium_pruned
"[[5, 3, 1], [3, 8, 2]]",2,1,10_medium_pruned
"[[1, 3, 1], [3, 8, 2]]",2,1,10_medium_pruned
"[[8, 4, 1], [6, 8, 2]]",2,3,10_medium_pruned
"[[0, 8, 1], [9, 5, 2]]",2,1,10_medium_pruned
"[[7, 2, 1], [5, 3, 2]]",2,2,10_medium_pruned
"[[4, 0, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[2, 7, 1], [6, 8, 2]]",2,4,10_medium_pruned
"[[9, 4, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [8, 3, 1]]",3,4,10_medium_pruned
"[[1, 4, 1], [9, 4, 2]]",2,1,10_medium_pruned
"[[5, 0, 1], [2, 4, 2]]",2,4,10_medium_pruned
"[[2, 3, 1], [4, 1, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [4, 3, 1]]",3,6,10_medium_pruned
"[[2, 7, 1], [8, 9, 2]]",2,1,10_medium_pruned
"[[2, 0, 1], [0, 6, 2]]",2,1,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [7, 0, 1]]",3,1,10_medium_pruned
"[[4, 2, 1]]",1,306,10_medium_pruned
"[[0, 3, 1], [0, 8, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [2, 8, 1]]",3,1,10_medium_pruned
"[[0, 4, 1], [2, 6, 2]]",2,2,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [1, 3, 1]]",3,3,10_medium_pruned
"[[6, 9, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [0, 8, 2]]",2,3,10_medium_pruned
"[[1, 2, 1], [6, 8, 2]]",2,1,10_medium_pruned
"[[0, 6, 1]]",1,20,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [8, 7, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [9, 7, 1]]",3,2,10_medium_pruned
"[[2, 6, 1], [9, 7, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [8, 6, 1]]",3,8,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [9, 8, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2]]",2,605,10_medium_pruned
"[[4, 2, 1], [1, 5, 2]]",2,4,10_medium_pruned
"[[6, 2, 1], [2, 4, 2]]",2,7,10_medium_pruned
"[[6, 8, 1], [1, 2, 2]]",2,1,10_medium_pruned
"[[2, 4, 1], [2, 0, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [0, 8, 2]]",2,2,10_medium_pruned
"[[4, 3, 1], [0, 5, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [3, 9, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [8, 2, 1]]",3,3,10_medium_pruned
"[[8, 4, 1], [5, 2, 2]]",2,1,10_medium_pruned
"[[3, 6, 1], [0, 2, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [6, 8, 1]]",3,4,10_medium_pruned
"[[4, 2, 1], [3, 0, 2]]",2,2,10_medium_pruned
"[[7, 3, 1], [7, 7, 2]]",2,2,10_medium_pruned
"[[0, 4, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[8, 6, 1]]",1,30,10_medium_pruned
"[[7, 6, 1], [8, 3, 2]]",2,3,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [9, 5, 1]]",3,1,10_medium_pruned
"[[6, 9, 1], [2, 6, 2]]",2,3,10_medium_pruned
"[[1, 7, 1]]",1,1,10_medium_pruned
"[[3, 6, 1], [6, 8, 2]]",2,9,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [5, 8, 1]]",3,1,10_medium_pruned
"[[6, 1, 1], [6, 7, 2]]",2,1,10_medium_pruned
"[[2, 4, 1], [5, 1, 2]]",2,2,10_medium_pruned
"[[4, 2, 1], [2, 3, 2]]",2,1,10_medium_pruned
"[[8, 4, 1], [6, 1, 2]]",2,1,10_medium_pruned
"[[1, 3, 1], [1, 5, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [6, 2, 1]]",3,14,10_medium_pruned
"[[7, 6, 1], [3, 8, 2]]",2,3,10_medium_pruned
"[[0, 3, 1], [6, 8, 2]]",2,7,10_medium_pruned
"[[8, 7, 1], [2, 6, 2]]",2,2,10_medium_pruned
"[[8, 4, 1], [0, 4, 2]]",2,1,10_medium_pruned
"[[5, 4, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[5, 8, 1], [2, 4, 2]]",2,3,10_medium_pruned
"[[6, 8, 1], [6, 9, 2]]",2,1,10_medium_pruned
"[[1, 0, 1]]",1,17,10_medium_pruned
"[[4, 0, 1], [4, 1, 2]]",2,1,10_medium_pruned
"[[5, 4, 1], [1, 8, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [9, 0, 1]]",3,1,10_medium_pruned
"[[2, 4, 1], [1, 8, 2]]",2,1,10_medium_pruned
"[[2, 6, 1]]",1,18,10_medium_pruned
"[[5, 3, 1], [7, 3, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [0, 4, 2]]",2,1,10_medium_pruned
"[[1, 3, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [3, 6, 2]]",2,6,10_medium_pruned
"[[2, 4, 1], [3, 1, 2]]",2,2,10_medium_pruned
"[[6, 2, 1], [3, 6, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [6, 0, 1]]",3,2,10_medium_pruned
"[[4, 2, 1], [1, 7, 2]]",2,2,10_medium_pruned
"[[1, 3, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [2, 1, 1]]",3,3,10_medium_pruned
"[[4, 0, 1], [2, 9, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [8, 7, 2]]",2,1,10_medium_pruned
"[[4, 3, 1], [8, 6, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [9, 2, 1]]",3,1,10_medium_pruned
"[[4, 2, 1], [7, 9, 2]]",2,5,10_medium_pruned
"[[7, 2, 1], [2, 4, 2]]",2,12,10_medium_pruned
"[[7, 7, 1], [1, 5, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [6, 2, 2]]",2,4,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [1, 2, 1]]",3,7,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [8, 7, 1]]",3,1,10_medium_pruned
"[[2, 4, 1], [4, 2, 2]]",2,2,10_medium_pruned
"[[5, 1, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [6, 8, 2]]",2,77,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [6, 0, 1]]",3,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [2, 0, 1]]",3,1,10_medium_pruned
"[[5, 9, 1], [7, 9, 2]]",2,2,10_medium_pruned
"[[0, 5, 1], [9, 7, 2]]",2,1,10_medium_pruned
"[[5, 8, 1], [2, 6, 2]]",2,1,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [5, 3, 1]]",3,7,10_medium_pruned
"[[6, 9, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [5, 3, 2]]",2,8,10_medium_pruned
"[[6, 8, 1], [5, 2, 2]]",2,2,10_medium_pruned
"[[7, 3, 1]]",1,363,10_medium_pruned
"[[7, 3, 1], [6, 6, 2]]",2,12,10_medium_pruned
"[[6, 8, 1], [8, 7, 2]]",2,3,10_medium_pruned
"[[7, 3, 1], [0, 4, 2]]",2,2,10_medium_pruned
"[[2, 4, 1], [6, 8, 2]]",2,5,10_medium_pruned
"[[2, 4, 1], [7, 1, 2]]",2,1,10_medium_pruned
"[[8, 8, 1], [4, 3, 2]]",2,1,10_medium_pruned
"[[2, 0, 1], [6, 8, 2]]",2,6,10_medium_pruned
"[[7, 6, 1], [8, 1, 2]]",2,1,10_medium_pruned
"[[2, 6, 1], [6, 8, 2]]",2,5,10_medium_pruned
"[[0, 4, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[0, 2, 1], [1, 5, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [5, 3, 1]]",3,42,10_medium_pruned
"[[2, 3, 1], [5, 2, 2]]",2,1,10_medium_pruned
"[[7, 0, 1], [4, 3, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [7, 8, 2]]",2,3,10_medium_pruned
"[[4, 3, 1], [6, 7, 2]]",2,1,10_medium_pruned
"[[0, 4, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[2, 3, 1], [4, 3, 2]]",2,1,10_medium_pruned
"[[8, 2, 1], [9, 8, 2]]",2,1,10_medium_pruned
"[[2, 4, 1], [7, 9, 2]]",2,3,10_medium_pruned
"[[7, 9, 1], [6, 1, 2]]",2,1,10_medium_pruned
"[[9, 4, 1], [6, 9, 2]]",2,1,10_medium_pruned
"[[2, 4, 1], [0, 3, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [3, 8, 2]]",2,1,10_medium_pruned
"[[9, 9, 1], [9, 4, 2]]",2,1,10_medium_pruned
"[[5, 8, 1], [6, 6, 2]]",2,2,10_medium_pruned
"[[5, 3, 1], [6, 8, 2]]",2,18,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [2, 3, 1]]",3,5,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [0, 4, 1]]",3,2,10_medium_pruned
"[[8, 8, 1], [0, 6, 2]]",2,1,10_medium_pruned
"[[8, 2, 1], [7, 3, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [5, 8, 2]]",2,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [8, 4, 1]]",3,1,10_medium_pruned
"[[6, 4, 1], [2, 4, 2]]",2,11,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [9, 8, 1]]",3,1,10_medium_pruned
"[[0, 8, 1]]",1,18,10_medium_pruned
"[[7, 2, 1], [1, 5, 2], [0, 5, 1]]",3,1,10_medium_pruned
"[[6, 1, 1], [9, 8, 2]]",2,1,10_medium_pruned
"[[1, 2, 1], [2, 4, 2]]",2,3,10_medium_pruned
"[[4, 3, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[5, 0, 1], [8, 2, 2]]",2,1,10_medium_pruned
"[[7, 9, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[1, 0, 1], [6, 8, 2]]",2,4,10_medium_pruned
"[[7, 2, 1], [7, 8, 2]]",2,1,10_medium_pruned
"[[6, 7, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[6, 1, 1], [2, 4, 2]]",2,4,10_medium_pruned
"[[5, 9, 1], [6, 8, 2]]",2,7,10_medium_pruned
"[[7, 3, 1], [3, 6, 2]]",2,8,10_medium_pruned
"[[6, 0, 1], [0, 5, 2]]",2,1,10_medium_pruned
"[[5, 4, 1]]",1,35,10_medium_pruned
"[[2, 3, 1], [9, 3, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [8, 4, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [0, 5, 2]]",2,2,10_medium_pruned
"[[2, 3, 1]]",1,48,10_medium_pruned
"[[0, 6, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[4, 3, 1], [2, 4, 2]]",2,7,10_medium_pruned
"[[2, 4, 1], [0, 6, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [8, 3, 2]]",2,1,10_medium_pruned
"[[0, 3, 1]]",1,18,10_medium_pruned
"[[7, 3, 1], [8, 7, 2]]",2,2,10_medium_pruned
"[[2, 0, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[6, 9, 1], [2, 8, 2]]",2,1,10_medium_pruned
"[[3, 6, 1], [5, 2, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [2, 1, 1]]",3,1,10_medium_pruned
"[[4, 2, 1], [8, 2, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [1, 4, 2]]",2,1,10_medium_pruned
"[[1, 2, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [7, 8, 2]]",2,2,10_medium_pruned
"[[6, 4, 1], [2, 6, 2]]",2,9,10_medium_pruned
"[[9, 4, 1], [6, 7, 2]]",2,1,10_medium_pruned
"[[0, 8, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [9, 7, 2]]",2,1,10_medium_pruned
"[[6, 0, 1], [5, 1, 2]]",2,1,10_medium_pruned
"[[5, 2, 1]]",1,712,10_medium_pruned
"[[6, 4, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[7, 0, 1], [9, 8, 2]]",2,1,10_medium_pruned
"[[6, 1, 1], [2, 6, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [0, 7, 2]]",2,1,10_medium_pruned
"[[6, 9, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[5, 4, 1], [7, 8, 2]]",2,1,10_medium_pruned
"[[7, 9, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[8, 7, 1], [9, 4, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [2, 4, 2]]",2,23,10_medium_pruned
"[[7, 6, 1], [7, 2, 2], [7, 7, 1]]",3,1,10_medium_pruned
"[[4, 3, 1], [2, 6, 2]]",2,7,10_medium_pruned
"[[6, 2, 1], [6, 6, 2]]",2,2,10_medium_pruned
"[[2, 4, 1], [1, 5, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [2, 6, 2]]",2,32,10_medium_pruned
"[[2, 4, 1], [2, 6, 2]]",2,13,10_medium_pruned
"[[7, 0, 1], [2, 6, 2]]",2,2,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [4, 1, 1]]",3,2,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 2, 1]]",3,28,10_medium_pruned
"[[6, 4, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [0, 7, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [2, 7, 2]]",2,3,10_medium_pruned
"[[7, 3, 1], [9, 5, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [4, 0, 2]]",2,1,10_medium_pruned
"[[7, 0, 1], [2, 4, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[7, 9, 1], [7, 0, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [6, 2, 2]]",2,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [7, 0, 1]]",3,1,10_medium_pruned
"[[2, 0, 1], [3, 0, 2]]",2,1,10_medium_pruned
"[[0, 6, 1], [6, 8, 2]]",2,5,10_medium_pruned
"[[6, 8, 1], [8, 1, 2]]",2,1,10_medium_pruned
"[[7, 0, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [1, 3, 2]]",2,3,10_medium_pruned
"[[0, 4, 1], [7, 9, 2]]",2,1,10_medium_pruned
"[[8, 0, 1]]",1,1,10_medium_pruned
"[[4, 2, 1], [9, 7, 2]]",2,1,10_medium_pruned
"[[7, 3, 1], [3, 1, 2]]",2,1,10_medium_pruned
"[[6, 4, 1], [2, 8, 2]]",2,2,10_medium_pruned
"[[4, 2, 1], [6, 6, 2]]",2,6,10_medium_pruned
"[[6, 8, 1], [2, 7, 2]]",2,3,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 1, 1]]",3,4,10_medium_pruned
"[[6, 8, 1], [0, 8, 2]]",2,1,10_medium_pruned
"[[2, 6, 1], [3, 0, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [2, 0, 1]]",3,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [8, 0, 1]]",3,1,10_medium_pruned
"[[5, 8, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [8, 6, 2]]",2,1,10_medium_pruned
"[[6, 7, 1], [6, 8, 2]]",2,4,10_medium_pruned
"[[6, 2, 1], [7, 9, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [2, 7, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[4, 3, 1], [9, 4, 2]]",2,1,10_medium_pruned
"[[4, 2, 1], [2, 1, 2]]",2,1,10_medium_pruned
"[[2, 4, 1], [8, 4, 2]]",2,1,10_medium_pruned
"[[2, 7, 1], [4, 3, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 9, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [3, 7, 1]]",3,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [4, 2, 1]]",3,2,10_medium_pruned
"[[4, 2, 1], [2, 0, 2]]",2,2,10_medium_pruned
"[[5, 1, 1], [2, 4, 2]]",2,4,10_medium_pruned
"[[1, 3, 1], [5, 9, 2]]",2,1,10_medium_pruned
"[[8, 6, 1], [3, 1, 2]]",2,1,10_medium_pruned
"[[2, 3, 1], [6, 8, 2]]",2,7,10_medium_pruned
"[[7, 7, 1], [1, 3, 2]]",2,1,10_medium_pruned
"[[5, 0, 1], [6, 8, 2]]",2,2,10_medium_pruned
"[[8, 3, 1]]",1,4,10_medium_pruned
"[[7, 1, 1], [4, 1, 2]]",2,1,10_medium_pruned
"[[0, 2, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[5, 3, 1], [4, 3, 2]]",2,3,10_medium_pruned
"[[6, 2, 1], [1, 3, 2]]",2,2,10_medium_pruned
"[[5, 4, 1], [0, 4, 2]]",2,1,10_medium_pruned
"[[8, 6, 1], [2, 6, 2]]",2,2,10_medium_pruned
"[[7, 6, 1], [4, 2, 2]]",2,2,10_medium_pruned
"[[5, 8, 1], [0, 3, 2]]",2,1,10_medium_pruned
"[[7, 9, 1], [2, 6, 2]]",2,1,10_medium_pruned
"[[6, 2, 1], [6, 8, 2]]",2,12,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [6, 4, 1]]",3,4,10_medium_pruned
"[[7, 7, 1], [6, 8, 2]]",2,18,10_medium_pruned
"[[6, 0, 1], [2, 4, 2]]",2,3,10_medium_pruned
"[[6, 8, 1], [5, 4, 2]]",2,1,10_medium_pruned
"[[4, 3, 1], [7, 1, 2]]",2,1,10_medium_pruned
"[[6, 4, 1], [4, 1, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [8, 6, 2]]",2,2,10_medium_pruned
"[[8, 8, 1], [6, 8, 2]]",2,12,10_medium_pruned
"[[6, 7, 1], [4, 3, 2]]",2,2,10_medium_pruned
"[[6, 0, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[7, 7, 1]]",1,58,10_medium_pruned
"[[2, 4, 1], [6, 2, 2]]",2,1,10_medium_pruned
"[[0, 8, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[1, 3, 1], [2, 6, 2]]",2,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [1, 6, 1]]",3,1,10_medium_pruned
"[[2, 4, 1], [9, 2, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [6, 0, 2]]",2,1,10_medium_pruned
"[[4, 3, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[0, 6, 1], [1, 5, 2]]",2,1,10_medium_pruned
"[[9, 4, 1], [4, 0, 2]]",2,1,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [5, 2, 1]]",3,5,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [5, 3, 1]]",3,2,10_medium_pruned
"[[4, 3, 1], [0, 9, 2]]",2,1,10_medium_pruned
"[[2, 0, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [2, 6, 2]]",2,6,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [6, 9, 1]]",3,3,10_medium_pruned
"[[7, 6, 1], [5, 9, 2]]",2,1,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [9, 9, 1]]",3,1,10_medium_pruned
"[[5, 3, 1], [5, 2, 2]]",2,2,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [6, 6, 1]]",3,1,10_medium_pruned
"[[7, 9, 1], [4, 3, 2]]",2,2,10_medium_pruned
"[[7, 2, 1], [1, 5, 2]]",2,4,10_medium_pruned
"[[7, 3, 1], [4, 2, 2]]",2,7,10_medium_pruned
"[[6, 6, 1], [7, 8, 2]]",2,1,10_medium_pruned
"[[7, 9, 1], [2, 4, 2]]",2,4,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [0, 9, 1]]",3,1,10_medium_pruned
"[[6, 8, 1], [2, 9, 2]]",2,1,10_medium_pruned
"[[0, 3, 1], [2, 7, 2]]",2,1,10_medium_pruned
"[[6, 6, 1], [7, 7, 2]]",2,1,10_medium_pruned
"[[0, 3, 1], [7, 8, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [1, 3, 2]]",2,5,10_medium_pruned
"[[4, 1, 1], [5, 2, 2], [0, 4, 1]]",3,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [8, 6, 1]]",3,4,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [7, 6, 1]]",3,2,10_medium_pruned
"[[3, 0, 1], [3, 1, 2]]",2,160,10_medium_pruned
"[[6, 8, 1], [2, 4, 2]]",2,9,10_medium_pruned
"[[4, 2, 1], [7, 6, 2]]",2,3,10_medium_pruned
"[[8, 6, 1], [2, 4, 2]]",2,5,10_medium_pruned
"[[6, 8, 1], [3, 9, 2]]",2,2,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [5, 1, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [6, 6, 1]]",3,5,10_medium_pruned
"[[7, 3, 1], [7, 1, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [5, 4, 1]]",3,5,10_medium_pruned
"[[4, 2, 1], [1, 6, 2]]",2,1,10_medium_pruned
"[[2, 9, 1]]",1,3,10_medium_pruned
"[[1, 4, 1], [2, 4, 2]]",2,7,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [0, 0, 1]]",3,1,10_medium_pruned
"[[4, 2, 1], [1, 3, 2]]",2,1,10_medium_pruned
"[[7, 7, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[7, 1, 1], [4, 3, 2]]",2,2,10_medium_pruned
"[[8, 6, 1], [6, 8, 2]]",2,8,10_medium_pruned
"[[5, 0, 1], [5, 3, 2]]",2,2,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 8, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [1, 8, 1]]",3,2,10_medium_pruned
"[[3, 1, 1], [3, 0, 2], [8, 6, 1]]",3,1,10_medium_pruned
"[[0, 6, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [9, 4, 1]]",3,1,10_medium_pruned
"[[6, 7, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[6, 1, 1], [2, 3, 2]]",2,1,10_medium_pruned
"[[7, 2, 1], [6, 7, 2]]",2,2,10_medium_pruned
"[[7, 3, 1], [0, 5, 2]]",2,2,10_medium_pruned
"[[9, 4, 1], [2, 4, 2]]",2,3,10_medium_pruned
"[[4, 3, 1], [5, 3, 2]]",2,2,10_medium_pruned
"[[4, 0, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[7, 3, 1], [1, 7, 2]]",2,3,10_medium_pruned
"[[6, 8, 1], [6, 1, 2]]",2,1,10_medium_pruned
"[[8, 2, 1], [7, 8, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [7, 1, 2], [4, 2, 1]]",3,1,10_medium_pruned
"[[0, 8, 1], [4, 1, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [5, 4, 1]]",3,4,10_medium_pruned
"[[3, 6, 1]]",1,44,10_medium_pruned
"[[6, 0, 1]]",1,19,10_medium_pruned
"[[6, 6, 1], [4, 3, 2]]",2,1,10_medium_pruned
"[[7, 2, 1], [3, 6, 2]]",2,2,10_medium_pruned
"[[5, 4, 1], [0, 3, 2]]",2,2,10_medium_pruned
"[[9, 7, 1]]",1,1,10_medium_pruned
"[[4, 2, 1], [5, 3, 2]]",2,3,10_medium_pruned
"[[7, 2, 1], [7, 6, 2]]",2,3,10_medium_pruned
"[[5, 4, 1], [7, 3, 2]]",2,1,10_medium_pruned
"[[5, 8, 1], [5, 3, 2]]",2,1,10_medium_pruned
"[[6, 8, 1], [0, 5, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [1, 7, 1]]",3,4,10_medium_pruned
"[[7, 6, 1], [7, 7, 2]]",2,3,10_medium_pruned
"[[7, 3, 1], [8, 6, 2]]",2,3,10_medium_pruned
"[[8, 1, 1]]",1,2,10_medium_pruned
"[[6, 8, 1], [1, 5, 2]]",2,2,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [1, 4, 1]]",3,1,10_medium_pruned
"[[0, 4, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[2, 0, 1], [2, 4, 2]]",2,2,10_medium_pruned
"[[7, 2, 1], [2, 6, 2]]",2,4,10_medium_pruned
"[[8, 8, 1], [4, 2, 2]]",2,1,10_medium_pruned
"[[3, 9, 1]]",1,3,10_medium_pruned
"[[2, 3, 1], [3, 6, 2]]",2,2,10_medium_pruned
"[[0, 3, 1], [2, 6, 2]]",2,2,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [0, 3, 1]]",3,1,10_medium_pruned
"[[5, 2, 1], [4, 1, 2], [4, 2, 1]]",3,149,10_medium_pruned
"[[9, 9, 1]]",1,18,10_medium_pruned
"[[9, 9, 1], [6, 6, 2]]",2,2,10_medium_pruned
"[[5, 4, 1], [3, 0, 2]]",2,1,10_medium_pruned
"[[6, 4, 1], [9, 8, 2]]",2,1,10_medium_pruned
"[[8, 2, 1], [6, 8, 2]]",2,1,10_medium_pruned
"[[2, 7, 1]]",1,19,10_medium_pruned
"[[2, 3, 1], [2, 4, 2]]",2,8,10_medium_pruned
"[[8, 8, 1], [5, 3, 2]]",2,3,10_medium_pruned
"[[2, 3, 1], [7, 6, 2]]",2,1,10_medium_pruned
"[[7, 6, 1], [6, 6, 2]]",2,1,10_medium_pruned
"[[3, 0, 1], [3, 1, 2], [7, 6, 1]]",3,4,10_medium_pruned
"[[8, 2, 1], [3, 6, 2]]",2,1,10_medium_pruned
"[[1, 3, 1]]",1,18,10_medium_pruned
"[[0, 2, 1], [6, 8, 2]]",2,5,10_medium_pruned
"[[8, 7, 1]]",1,19,10_medium_pruned
